Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
W677	OM_IEs_50_54_HW_35_39	Owner_managers_of_incorporated_enterprises_50_54_years_Number_of_hours_worked_35_39_hours	W03B	W03a	Number of hours worked 35-39 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W678	OM_IEs_50_54_HW_40	Owner_managers_of_incorporated_enterprises_50_54_years_Number_of_hours_worked_40_hours	W03B	W03a	Number of hours worked 40 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W679	OM_IEs_50_54_HW_41_48	Owner_managers_of_incorporated_enterprises_50_54_years_Number_of_hours_worked_41_48_hours	W03B	W03a	Number of hours worked 41-48 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W680	OM_IEs_50_54_HW_49mor	Owner_managers_of_incorporated_enterprises_50_54_years_Number_of_hours_worked_49_hours_and_over	W03B	W03a	Number of hours worked 49 hours and over|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W681	OM_IEs_50_54_HW_NS	Owner_managers_of_incorporated_enterprises_50_54_years_Number_of_hours_worked_Not_stated	W03B	W03a	Number of hours worked Not stated|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W682	OM_IEs_50_54_Tot	Owner_managers_of_incorporated_enterprises_50_54_years_Total	W03B	W03a	Total|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W683	OM_IEs_55_59_HW_0	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_None	W03B	W03a	Number of hours worked None|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W684	OM_IEs_55_59_HW_1_15	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_1_15_hours	W03B	W03a	Number of hours worked 1-15 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W685	OM_IEs_55_59_HW_16_24	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_16_24_hours	W03B	W03a	Number of hours worked 16-24 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W686	OM_IEs_55_59_HW_25_34	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_25_34_hours	W03B	W03a	Number of hours worked 25-34 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W687	OM_IEs_55_59_HW_35_39	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_35_39_hours	W03B	W03a	Number of hours worked 35-39 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W688	OM_IEs_55_59_HW_40	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_40_hours	W03B	W03a	Number of hours worked 40 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W689	OM_IEs_55_59_HW_41_48	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_41_48_hours	W03B	W03a	Number of hours worked 41-48 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W690	OM_IEs_55_59_HW_49mor	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_49_hours_and_over	W03B	W03a	Number of hours worked 49 hours and over|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W691	OM_IEs_55_59_HW_NS	Owner_managers_of_incorporated_enterprises_55_59_years_Number_of_hours_worked_Not_stated	W03B	W03a	Number of hours worked Not stated|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W692	OM_IEs_55_59_Tot	Owner_managers_of_incorporated_enterprises_55_59_years_Total	W03B	W03a	Total|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W693	OM_IEs_60_64_HW_0	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_None	W03B	W03a	Number of hours worked None|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W694	OM_IEs_60_64_HW_1_15	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_1_15_hours	W03B	W03a	Number of hours worked 1-15 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W695	OM_IEs_60_64_HW_16_24	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_16_24_hours	W03B	W03a	Number of hours worked 16-24 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W696	OM_IEs_60_64_HW_25_34	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_25_34_hours	W03B	W03a	Number of hours worked 25-34 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W697	OM_IEs_60_64_HW_35_39	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_35_39_hours	W03B	W03a	Number of hours worked 35-39 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W698	OM_IEs_60_64_HW_40	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_40_hours	W03B	W03a	Number of hours worked 40 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W699	OM_IEs_60_64_HW_41_48	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_41_48_hours	W03B	W03a	Number of hours worked 41-48 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W700	OM_IEs_60_64_HW_49mor	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_49_hours_and_over	W03B	W03a	Number of hours worked 49 hours and over|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W701	OM_IEs_60_64_HW_NS	Owner_managers_of_incorporated_enterprises_60_64_years_Number_of_hours_worked_Not_stated	W03B	W03a	Number of hours worked Not stated|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W702	OM_IEs_60_64_Tot	Owner_managers_of_incorporated_enterprises_60_64_years_Total	W03B	W03a	Total|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W703	OM_IEs_65_69_HW_0	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_None	W03B	W03a	Number of hours worked None|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W704	OM_IEs_65_69_HW_1_15	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_1_15_hours	W03B	W03a	Number of hours worked 1-15 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W705	OM_IEs_65_69_HW_16_24	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_16_24_hours	W03B	W03a	Number of hours worked 16-24 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W706	OM_IEs_65_69_HW_25_34	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_25_34_hours	W03B	W03a	Number of hours worked 25-34 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W707	OM_IEs_65_69_HW_35_39	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_35_39_hours	W03B	W03a	Number of hours worked 35-39 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W708	OM_IEs_65_69_HW_40	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_40_hours	W03B	W03a	Number of hours worked 40 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W709	OM_IEs_65_69_HW_41_48	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_41_48_hours	W03B	W03a	Number of hours worked 41-48 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W710	OM_IEs_65_69_HW_49mor	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_49_hours_and_over	W03B	W03a	Number of hours worked 49 hours and over|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W711	OM_IEs_65_69_HW_NS	Owner_managers_of_incorporated_enterprises_65_69_years_Number_of_hours_worked_Not_stated	W03B	W03a	Number of hours worked Not stated|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W712	OM_IEs_65_69_Tot	Owner_managers_of_incorporated_enterprises_65_69_years_Total	W03B	W03a	Total|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W713	OM_IEs_70_74_HW_0	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_None	W03B	W03a	Number of hours worked None|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W714	OM_IEs_70_74_HW_1_15	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_1_15_hours	W03B	W03a	Number of hours worked 1-15 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W715	OM_IEs_70_74_HW_16_24	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_16_24_hours	W03B	W03a	Number of hours worked 16-24 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W716	OM_IEs_70_74_HW_25_34	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_25_34_hours	W03B	W03a	Number of hours worked 25-34 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W717	OM_IEs_70_74_HW_35_39	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_35_39_hours	W03B	W03a	Number of hours worked 35-39 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W718	OM_IEs_70_74_HW_40	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_40_hours	W03B	W03a	Number of hours worked 40 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W719	OM_IEs_70_74_HW_41_48	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_41_48_hours	W03B	W03a	Number of hours worked 41-48 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W720	OM_IEs_70_74_HW_49mor	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_49_hours_and_over	W03B	W03a	Number of hours worked 49 hours and over|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W721	OM_IEs_70_74_HW_NS	Owner_managers_of_incorporated_enterprises_70_74_years_Number_of_hours_worked_Not_stated	W03B	W03a	Number of hours worked Not stated|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W722	OM_IEs_70_74_Tot	Owner_managers_of_incorporated_enterprises_70_74_years_Total	W03B	W03a	Total|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W723	OM_IEs_75ov_HW_0	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_None	W03B	W03a	Number of hours worked None|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W724	OM_IEs_75ov_HW_1_15	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_1_15_hours	W03B	W03a	Number of hours worked 1-15 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W725	OM_IEs_75ov_HW_16_24	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_16_24_hours	W03B	W03a	Number of hours worked 16-24 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W726	OM_IEs_75ov_HW_25_34	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_25_34_hours	W03B	W03a	Number of hours worked 25-34 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W727	OM_IEs_75ov_HW_35_39	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_35_39_hours	W03B	W03a	Number of hours worked 35-39 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W728	OM_IEs_75ov_HW_40	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_40_hours	W03B	W03a	Number of hours worked 40 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W729	OM_IEs_75ov_HW_41_48	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_41_48_hours	W03B	W03a	Number of hours worked 41-48 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W730	OM_IEs_75ov_HW_49mor	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_49_hours_and_over	W03B	W03a	Number of hours worked 49 hours and over|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W731	OM_IEs_75ov_HW_NS	Owner_managers_of_incorporated_enterprises_75_years_and_over_Number_of_hours_worked_Not_stated	W03B	W03a	Number of hours worked Not stated|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W732	OM_IEs_75ov_Tot	Owner_managers_of_incorporated_enterprises_75_years_and_over_Total	W03B	W03a	Total|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W733	OM_IEs_Tot_HW_0	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_None	W03B	W03a	Number of hours worked None|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W734	OM_IEs_Tot_HW_1_15	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_1_15_hours	W03B	W03a	Number of hours worked 1-15 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W735	OM_IEs_Tot_HW_16_24	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_16_24_hours	W03B	W03a	Number of hours worked 16-24 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W736	OM_IEs_Tot_HW_25_34	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_25_34_hours	W03B	W03a	Number of hours worked 25-34 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W737	OM_IEs_Tot_HW_35_39	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_35_39_hours	W03B	W03a	Number of hours worked 35-39 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W738	OM_IEs_Tot_HW_40	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_40_hours	W03B	W03a	Number of hours worked 40 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W739	OM_IEs_Tot_HW_41_48	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_41_48_hours	W03B	W03a	Number of hours worked 41-48 hours|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W740	OM_IEs_Tot_HW_49mor	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_49_hours_and_over	W03B	W03a	Number of hours worked 49 hours and over|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W741	OM_IEs_Tot_HW_NS	Owner_managers_of_incorporated_enterprises_Total_Number_of_hours_worked_Not_stated	W03B	W03a	Number of hours worked Not stated|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W742	OM_IEs_Tot_Tot	Owner_managers_of_incorporated_enterprises_Total_Total	W03B	W03a	Total|OWNER MANAGERS OF INCORPORATED ENTERPRISES
W743	OM_UIE_15_19_HW_0	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_None	W03B	W03b	Number of hours worked None|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W744	OM_UIE_15_19_HW_1_15	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_1_15_hours	W03B	W03b	Number of hours worked 1-15 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W745	OM_UIE_15_19_HW_16_24	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_16_24_hours	W03B	W03b	Number of hours worked 16-24 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W746	OM_UIE_15_19_HW_25_34	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_25_34_hours	W03B	W03b	Number of hours worked 25-34 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W747	OM_UIE_15_19_HW_35_39	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_35_39_hours	W03B	W03b	Number of hours worked 35-39 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W748	OM_UIE_15_19_HW_40	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_40_hours	W03B	W03b	Number of hours worked 40 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W749	OM_UIE_15_19_HW_41_48	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_41_48_hours	W03B	W03b	Number of hours worked 41-48 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W750	OM_UIE_15_19_HW_49mor	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_49_hours_and_over	W03B	W03b	Number of hours worked 49 hours and over|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W751	OM_UIE_15_19_HW_NS	Owner_managers_of_unincorporated_enterprises_15_19_years_Number_of_hours_worked_Not_stated	W03B	W03b	Number of hours worked Not stated|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W752	OM_UIE_15_19_Tot	Owner_managers_of_unincorporated_enterprises_15_19_years_Total	W03B	W03b	Total|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W753	OM_UIE_20_24_HW_0	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_None	W03B	W03b	Number of hours worked None|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W754	OM_UIE_20_24_HW_1_15	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_1_15_hours	W03B	W03b	Number of hours worked 1-15 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W755	OM_UIE_20_24_HW_16_24	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_16_24_hours	W03B	W03b	Number of hours worked 16-24 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W756	OM_UIE_20_24_HW_25_34	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_25_34_hours	W03B	W03b	Number of hours worked 25-34 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W757	OM_UIE_20_24_HW_35_39	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_35_39_hours	W03B	W03b	Number of hours worked 35-39 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W758	OM_UIE_20_24_HW_40	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_40_hours	W03B	W03b	Number of hours worked 40 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W759	OM_UIE_20_24_HW_41_48	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_41_48_hours	W03B	W03b	Number of hours worked 41-48 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W760	OM_UIE_20_24_HW_49mor	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_49_hours_and_over	W03B	W03b	Number of hours worked 49 hours and over|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W761	OM_UIE_20_24_HW_NS	Owner_managers_of_unincorporated_enterprises_20_24_years_Number_of_hours_worked_Not_stated	W03B	W03b	Number of hours worked Not stated|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W762	OM_UIE_20_24_Tot	Owner_managers_of_unincorporated_enterprises_20_24_years_Total	W03B	W03b	Total|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W763	OM_UIE_25_29_HW_0	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_None	W03B	W03b	Number of hours worked None|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W764	OM_UIE_25_29_HW_1_15	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_1_15_hours	W03B	W03b	Number of hours worked 1-15 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W765	OM_UIE_25_29_HW_16_24	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_16_24_hours	W03B	W03b	Number of hours worked 16-24 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W766	OM_UIE_25_29_HW_25_34	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_25_34_hours	W03B	W03b	Number of hours worked 25-34 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W767	OM_UIE_25_29_HW_35_39	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_35_39_hours	W03B	W03b	Number of hours worked 35-39 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W768	OM_UIE_25_29_HW_40	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_40_hours	W03B	W03b	Number of hours worked 40 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W769	OM_UIE_25_29_HW_41_48	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_41_48_hours	W03B	W03b	Number of hours worked 41-48 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W770	OM_UIE_25_29_HW_49mor	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_49_hours_and_over	W03B	W03b	Number of hours worked 49 hours and over|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W771	OM_UIE_25_29_HW_NS	Owner_managers_of_unincorporated_enterprises_25_29_years_Number_of_hours_worked_Not_stated	W03B	W03b	Number of hours worked Not stated|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W772	OM_UIE_25_29_Tot	Owner_managers_of_unincorporated_enterprises_25_29_years_Total	W03B	W03b	Total|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W773	OM_UIE_30_34_HW_0	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_None	W03B	W03b	Number of hours worked None|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W774	OM_UIE_30_34_HW_1_15	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_1_15_hours	W03B	W03b	Number of hours worked 1-15 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W775	OM_UIE_30_34_HW_16_24	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_16_24_hours	W03B	W03b	Number of hours worked 16-24 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W776	OM_UIE_30_34_HW_25_34	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_25_34_hours	W03B	W03b	Number of hours worked 25-34 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W777	OM_UIE_30_34_HW_35_39	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_35_39_hours	W03B	W03b	Number of hours worked 35-39 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W778	OM_UIE_30_34_HW_40	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_40_hours	W03B	W03b	Number of hours worked 40 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W779	OM_UIE_30_34_HW_41_48	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_41_48_hours	W03B	W03b	Number of hours worked 41-48 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W780	OM_UIE_30_34_HW_49mor	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_49_hours_and_over	W03B	W03b	Number of hours worked 49 hours and over|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W781	OM_UIE_30_34_HW_NS	Owner_managers_of_unincorporated_enterprises_30_34_years_Number_of_hours_worked_Not_stated	W03B	W03b	Number of hours worked Not stated|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W782	OM_UIE_30_34_Tot	Owner_managers_of_unincorporated_enterprises_30_34_years_Total	W03B	W03b	Total|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W783	OM_UIE_35_39_HW_0	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_None	W03B	W03b	Number of hours worked None|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W784	OM_UIE_35_39_HW_1_15	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_1_15_hours	W03B	W03b	Number of hours worked 1-15 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W785	OM_UIE_35_39_HW_16_24	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_16_24_hours	W03B	W03b	Number of hours worked 16-24 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W786	OM_UIE_35_39_HW_25_34	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_25_34_hours	W03B	W03b	Number of hours worked 25-34 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W787	OM_UIE_35_39_HW_35_39	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_35_39_hours	W03B	W03b	Number of hours worked 35-39 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W788	OM_UIE_35_39_HW_40	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_40_hours	W03B	W03b	Number of hours worked 40 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W789	OM_UIE_35_39_HW_41_48	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_41_48_hours	W03B	W03b	Number of hours worked 41-48 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W790	OM_UIE_35_39_HW_49mor	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_49_hours_and_over	W03B	W03b	Number of hours worked 49 hours and over|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W791	OM_UIE_35_39_HW_NS	Owner_managers_of_unincorporated_enterprises_35_39_years_Number_of_hours_worked_Not_stated	W03B	W03b	Number of hours worked Not stated|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W792	OM_UIE_35_39_Tot	Owner_managers_of_unincorporated_enterprises_35_39_years_Total	W03B	W03b	Total|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W793	OM_UIE_40_44_HW_0	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_None	W03B	W03b	Number of hours worked None|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W794	OM_UIE_40_44_HW_1_15	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_1_15_hours	W03B	W03b	Number of hours worked 1-15 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W795	OM_UIE_40_44_HW_16_24	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_16_24_hours	W03B	W03b	Number of hours worked 16-24 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W796	OM_UIE_40_44_HW_25_34	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_25_34_hours	W03B	W03b	Number of hours worked 25-34 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W797	OM_UIE_40_44_HW_35_39	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_35_39_hours	W03B	W03b	Number of hours worked 35-39 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W798	OM_UIE_40_44_HW_40	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_40_hours	W03B	W03b	Number of hours worked 40 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W799	OM_UIE_40_44_HW_41_48	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_41_48_hours	W03B	W03b	Number of hours worked 41-48 hours|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W800	OM_UIE_40_44_HW_49mor	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_49_hours_and_over	W03B	W03b	Number of hours worked 49 hours and over|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
W801	OM_UIE_40_44_HW_NS	Owner_managers_of_unincorporated_enterprises_40_44_years_Number_of_hours_worked_Not_stated	W03B	W03b	Number of hours worked Not stated|OWNER MANAGERS OF UNINCORPORATED ENTERPRISES
